1.43E+09,21,1,4,23,15,2.26E+05
6.79E+09,22,1,4,23,19,3.29E+05
6.13E+09,-999,-999,-999,23,19,3.38E+05
5.78E+09,21,1,4,23,14,3.47E+05
2.97E+09,-999,-999,-999,23,20,2.93E+05
8.71E+09,24,1,3,23,16,4.78E+05
5.25E+09,21,1,4,23,21,2.98E+05
6.16E+09,30,2,4,23,18,4.18E+05
4.39E+09,21,2,4,23,18,2.43E+05
5.49E+09,32,2,4,23,17,2.94E+05
6.40E+09,25,2,3,23,21,5.21E+05
1.79E+09,22,2,3,23,13,3.56E+05
5.37E+09,31,2,4,23,21,3.37E+05
7.19E+09,24,1,4,23,17,4.51E+05
9.17E+09,19,2,4,23,21,2.38E+05
5.64E+09,24,2,4,23,21,2.82E+05
5.28E+09,18,1,3,23,16,3.31E+05
8.18E+09,42,1,5,22,16,3.46E+05
4.78E+09,22,1,3,23,17,6.43E+05
5.85E+09,-999,-999,-999,23,19,4.70E+05
8.37E+09,18,1,4,23,18,4.75E+05
5.58E+09,-999,-999,-999,23,15,3.34E+05
1.62E+09,22,2,4,23,21,3.74E+05
1.64E+09,27,1,4,23,16,4.66E+05
5.78E+09,22,2,4,23,15,2.92E+05
7.63E+09,29,2,4,23,13,4.47E+05
2.77E+09,33,2,5,23,18,4.21E+05
9.00E+09,-999,-999,-999,23,18,3.48E+05
3.99E+09,21,1,4,23,18,4.06E+05
6.51E+09,34,1,4,23,14,4.43E+05
1.62E+09,23,2,4,23,20,2.46E+05
2.29E+09,30,2,4,23,21,7.68E+05
5.08E+09,17,1,3,23,20,6.12E+05
9.57E+09,42,2,4,23,17,3.56E+05
2.52E+09,32,2,4,23,23,3.12E+05
9.85E+09,24,1,4,23,19,3.00E+05
5.06E+09,23,1,4,23,18,2.38E+05
7.06E+09,28,1,4,23,22,6.00E+05
9.37E+09,34,1,3,22,10,6.14E+05
7.61E+09,37,1,4,23,21,4.35E+05
8.95E+09,18,1,3,23,18,2.74E+05
2.89E+09,-999,1,3,23,15,5.05E+05
4.84E+09,14,1,3,23,18,4.13E+05
6.92E+09,21,1,3,23,12,2.15E+05
2.01E+09,-999,-999,-999,23,23,5.34E+05
1.90E+09,-999,-999,-999,23,15,2.66E+05
1.74E+09,18,1,3,23,16,5.04E+05
7.41E+09,20,2,3,23,20,3.55E+05
5.57E+09,17,1,3,23,16,3.44E+05
8.56E+09,23,1,3,22,19,3.50E+05
2.42E+09,20,2,4,23,20,4.48E+05
4.77E+09,21,2,4,23,18,3.82E+05
2.09E+09,33,2,4,23,20,3.73E+05
7.01E+09,25,1,4,23,20,3.57E+05
6.94E+09,33,2,4,23,21,2.36E+05
7.35E+09,23,1,4,23,19,3.91E+05
7.16E+09,-999,2,4,23,14,3.81E+05
5.51E+09,20,1,4,22,17,3.96E+05
2.85E+09,23,1,4,23,17,3.73E+05
8.57E+09,29,1,4,23,17,3.93E+05
7.36E+09,21,1,4,23,17,3.27E+05
9.64E+09,-999,-999,-999,23,18,3.07E+05
7.88E+09,35,2,4,23,20,3.44E+05
3.26E+09,50,1,4,23,18,3.27E+05
7.90E+09,-999,-999,-999,23,21,3.31E+05
8.82E+09,-999,1,4,23,18,3.80E+05
3.25E+09,23,1,4,23,20,3.26E+05
6.62E+09,31,2,3,23,20,4.07E+05
7.85E+09,-999,1,3,23,14,3.19E+05
5.70E+09,32,2,3,23,17,6.51E+05
4.08E+09,43,2,4,23,18,4.93E+05
7.59E+09,31,2,4,23,19,3.18E+05
6.20E+09,27,2,4,23,18,2.84E+05
2.42E+09,19,1,4,23,19,2.20E+05
7.53E+09,40,1,4,23,18,7.93E+05
8.51E+09,22,1,4,23,18,6.22E+05
3.19E+09,25,2,4,23,19,2.49E+05
4.46E+09,-999,-999,-999,22,18,5.48E+05
2.26E+09,42,2,4,23,23,5.89E+05
8.24E+09,27,1,4,23,20,3.56E+05
7.06E+09,30,1,5,23,16,3.00E+05
6.57E+09,17,1,3,23,13,3.30E+05
9.44E+09,25,1,4,23,22,4.60E+05
2.84E+09,26,2,4,23,20,3.40E+05
7.06E+09,26,1,4,23,19,3.81E+05
4.20E+09,19,1,3,23,21,3.94E+05
2.58E+09,19,1,3,23,17,2.81E+05
7.15E+09,23,1,4,23,17,4.47E+05
5.75E+09,30,2,4,23,22,2.74E+05
4.54E+09,23,2,3,23,12,2.50E+05
7.13E+09,22,1,4,22,14,2.57E+05
5.55E+09,32,2,5,23,16,2.37E+05
1.49E+09,32,1,4,23,19,3.57E+05
1.60E+09,39,2,5,23,21,2.80E+05
3.24E+09,27,1,4,23,17,5.27E+05
2.61E+09,20,1,4,23,18,3.02E+05
6.82E+09,37,-999,-999,23,15,2.61E+05
4.53E+09,20,2,4,23,22,2.43E+05
3.17E+09,30,2,4,23,21,4.56E+05
9.63E+09,22,1,4,23,16,3.07E+05
3.97E+09,-999,-999,-999,23,15,3.19E+05
4.09E+09,33,1,3,23,20,3.99E+05
6.03E+09,37,2,5,23,19,2.94E+05
1.20E+09,46,1,3,21,10,3.11E+05
6.92E+09,32,1,4,23,22,6.82E+05
5.98E+09,22,1,4,23,15,4.13E+05
8.70E+09,69,2,2,23,18,4.15E+05
6.25E+09,29,2,4,23,22,2.44E+05
2.24E+09,24,1,4,23,17,3.92E+05
7.28E+09,19,1,3,23,18,2.89E+05
5.96E+09,-999,-999,-999,23,21,4.23E+05
6.19E+09,35,1,5,23,18,2.88E+05
6.55E+09,26,1,4,23,17,4.19E+05
9.73E+09,45,2,4,23,20,-999
1.85E+09,27,2,4,23,23,4.24E+05
6.02E+09,35,2,3,23,18,2.68E+05
2.10E+09,26,2,4,23,19,3.77E+05
3.04E+09,25,2,4,23,22,5.67E+05
1.13E+09,-999,-999,-999,20,12,2.95E+05
6.26E+09,14,2,3,23,15,4.16E+05
1.41E+09,29,2,5,23,18,2.95E+05
1.71E+09,28,2,3,23,21,3.94E+05
9.82E+09,38,1,4,23,17,3.64E+05
8.18E+09,24,1,4,23,23,5.87E+05
4.27E+09,39,2,4,23,17,2.92E+05
3.30E+09,-999,-999,-999,23,18,4.37E+05
2.64E+09,20,1,4,22,19,1.20E+06
6.15E+09,69,2,3,22,18,3.66E+05
9.14E+09,28,2,4,23,18,4.79E+05
6.88E+09,20,1,4,23,17,8.42E+05
1.99E+09,23,2,3,23,22,3.84E+05
9.33E+09,23,2,4,23,21,3.36E+05
5.54E+09,32,2,3,23,19,2.80E+05
3.32E+09,24,2,4,23,19,4.81E+05
5.40E+09,-999,-999,-999,23,20,3.90E+05
7.20E+09,32,1,5,23,21,3.73E+05
9.66E+09,47,2,4,23,22,4.12E+05
5.57E+09,30,1,3,23,17,5.02E+05
6.73E+09,22,1,4,23,20,3.92E+05
3.40E+09,30,1,4,23,20,3.30E+05
5.90E+09,12,2,2,23,20,2.94E+05
3.39E+09,25,2,3,23,15,4.39E+05
9.51E+09,46,1,4,23,21,4.33E+05
6.85E+09,21,2,4,23,18,3.22E+05
5.13E+09,19,2,4,23,19,4.40E+05
5.87E+09,59,2,4,23,19,5.62E+05
3.78E+09,20,1,4,23,20,2.92E+05
5.05E+09,27,1,4,23,19,2.87E+05
2.31E+09,23,2,4,23,22,7.47E+05
6.73E+09,38,1,4,23,20,4.62E+05
1.97E+09,-999,-999,-999,23,21,7.93E+05
2.76E+09,42,2,5,23,22,4.06E+05
4.82E+09,24,1,4,23,20,2.72E+05
3.66E+09,23,1,4,23,17,3.44E+05
9.76E+09,29,1,4,23,20,4.63E+05
7.20E+09,24,2,4,23,16,3.91E+05
6.96E+09,24,-999,3,23,16,4.56E+05
7.57E+09,-999,-999,-999,21,16,4.11E+05
2.82E+09,29,1,4,23,17,6.38E+05
6.58E+09,52,1,5,22,16,4.70E+05
7.18E+09,25,1,4,23,18,5.14E+05
8.35E+09,33,2,4,23,17,6.15E+05
3.14E+09,-999,-999,-999,23,14,4.88E+05
9.61E+09,28,2,4,23,20,1.90E+05
5.18E+09,-999,-999,-999,23,18,2.85E+05
5.56E+09,53,2,3,23,21,3.90E+05
2.23E+09,35,1,4,23,18,4.20E+05
6.80E+09,30,1,4,22,13,3.43E+05
7.16E+09,38,2,4,23,23,3.13E+05
1.17E+09,38,1,4,23,19,4.01E+05
7.93E+09,19,1,4,22,19,2.54E+05
2.53E+09,-999,-999,-999,23,22,5.61E+05
7.81E+09,25,2,4,23,18,2.79E+05
7.24E+09,29,2,4,23,21,3.26E+05
7.48E+09,19,2,4,23,21,7.35E+05
1.06E+09,26,1,4,23,14,4.58E+05
8.97E+09,34,1,3,22,19,4.49E+05
9.00E+09,34,2,4,22,13,3.44E+05
3.73E+09,21,1,3,23,13,4.61E+05
5.15E+09,18,1,3,23,20,6.87E+05
3.48E+09,36,-999,-999,22,16,5.24E+05
9.86E+09,-999,-999,-999,23,21,4.07E+05
7.72E+09,33,2,4,23,21,3.85E+05
5.74E+09,-999,-999,-999,23,22,5.41E+05
5.02E+09,24,2,4,23,11,3.15E+05
6.53E+09,33,1,5,23,21,4.83E+05
9.60E+09,18,2,3,23,19,3.65E+05
5.89E+09,26,2,3,23,22,4.05E+05
1.53E+09,25,1,4,23,15,3.96E+05
8.71E+09,33,1,4,23,21,5.69E+05
5.11E+09,21,1,4,21,17,5.11E+05
5.98E+09,42,2,4,23,21,4.53E+05
8.74E+09,29,2,4,23,14,4.07E+05
3.38E+09,24,1,4,23,15,2.95E+05
9.27E+09,23,1,4,22,20,7.35E+05
4.70E+09,27,1,3,23,18,3.75E+05
4.96E+09,18,1,3,23,16,4.10E+05
4.84E+09,38,2,4,23,18,3.72E+05
3.65E+09,-999,-999,-999,23,18,3.13E+05
8.73E+09,30,1,4,23,18,3.57E+05
3.74E+09,31,1,4,23,18,5.85E+05
9.73E+09,17,2,3,23,20,3.35E+05
3.48E+09,54,1,4,23,21,3.34E+05
6.14E+09,20,2,4,23,21,5.95E+05
2.69E+09,26,2,3,23,18,3.59E+05
7.21E+09,19,1,3,23,13,3.42E+05
7.40E+09,28,1,3,23,15,6.84E+05
7.23E+09,58,2,4,23,15,3.32E+05
7.21E+09,22,1,4,23,19,4.49E+05
2.89E+09,30,1,4,23,21,5.11E+05
4.79E+09,22,1,4,23,16,4.71E+05
5.18E+09,22,2,4,23,20,6.89E+05
2.54E+09,26,1,4,23,19,4.27E+05
8.45E+09,30,2,4,23,22,3.57E+05
9.15E+09,43,2,4,23,18,7.55E+05
3.99E+09,42,2,4,23,22,2.83E+05
1.95E+09,34,1,5,23,18,4.30E+05
2.91E+09,27,2,4,23,22,8.63E+05
6.05E+09,46,1,5,23,19,4.63E+05
3.70E+09,23,2,4,23,20,2.90E+05
6.77E+09,24,1,4,23,20,1.06E+06
2.14E+09,33,2,3,23,20,2.84E+05
2.83E+09,20,1,4,23,19,6.70E+05
9.62E+09,18,1,3,23,11,3.67E+05
4.27E+09,39,1,4,23,21,4.70E+05
3.37E+09,26,1,4,23,20,3.10E+05
1.54E+09,-999,-999,-999,23,21,2.27E+05
6.02E+09,16,1,3,23,19,2.85E+05
1.71E+09,44,2,5,23,18,3.17E+05
7.32E+09,33,2,5,23,22,4.42E+05
5.83E+09,23,2,3,23,20,3.62E+05
9.22E+09,28,1,4,23,14,3.28E+05
5.66E+09,32,2,4,23,18,4.66E+05
6.93E+09,14,2,2,23,19,6.79E+05
5.50E+09,25,-999,4,23,19,2.50E+05
9.24E+09,24,2,3,22,17,2.77E+05
2.65E+09,30,1,4,23,18,4.88E+05
7.03E+09,27,2,4,23,20,3.64E+05
6.41E+09,33,2,4,23,22,2.49E+05
2.90E+09,21,2,3,23,22,4.32E+05
9.39E+09,27,1,4,21,16,3.68E+05
5.15E+09,22,1,4,23,16,3.95E+05
6.70E+09,29,2,4,23,18,2.83E+05
4.08E+09,25,1,4,23,17,3.07E+05
7.66E+09,23,2,4,23,16,4.58E+05
8.46E+09,26,-999,4,23,19,4.03E+05
6.02E+09,19,1,3,23,22,2.67E+05
5.35E+09,39,2,3,23,18,5.24E+05
9.31E+09,28,1,3,23,20,3.26E+05
6.53E+09,27,2,4,23,20,3.33E+05
5.92E+09,35,1,4,23,21,3.79E+05
2.27E+09,26,1,3,23,22,3.93E+05
4.97E+09,26,1,4,23,21,4.99E+05
6.26E+09,18,1,3,23,21,3.77E+05
5.34E+09,18,2,3,23,21,5.70E+05
7.92E+09,41,1,4,23,16,3.96E+05
1.11E+09,32,1,3,23,18,9.51E+05
6.65E+09,21,1,4,23,19,4.24E+05
7.49E+09,38,2,4,23,19,5.69E+05
3.56E+09,21,2,4,23,18,4.68E+05
7.96E+09,22,2,3,23,19,2.96E+05
1.84E+09,21,2,4,23,21,2.12E+05
7.10E+09,22,2,4,23,20,2.32E+05
3.06E+09,26,2,3,23,22,3.23E+05
4.57E+09,21,2,4,23,21,4.53E+05
4.38E+09,23,-999,3,23,19,3.34E+05
8.06E+09,27,1,4,23,22,4.57E+05
9.53E+09,31,2,5,22,17,-999
6.15E+09,21,2,3,23,22,6.95E+05
5.41E+09,24,1,4,23,15,4.52E+05
2.96E+09,33,2,4,23,13,3.81E+05
6.88E+09,23,2,4,23,21,2.53E+05
2.08E+09,23,1,4,22,19,4.15E+05
2.29E+09,16,1,3,23,19,2.96E+05
3.28E+09,29,2,4,23,20,3.76E+05
6.46E+09,31,2,4,23,17,5.37E+05
1.26E+09,25,1,4,23,21,2.01E+05
8.16E+09,21,1,4,23,20,2.87E+05
3.31E+09,23,2,3,23,17,3.52E+05
6.19E+09,19,1,4,23,21,5.82E+05
8.02E+09,33,1,4,22,19,2.94E+05
3.40E+09,23,2,4,23,17,3.03E+05
6.83E+09,-999,-999,-999,23,16,2.70E+05
1.77E+09,28,2,4,23,20,2.90E+05
8.41E+09,37,2,4,23,16,2.55E+05
5.60E+09,21,1,3,23,20,6.24E+05
3.11E+09,27,2,4,23,21,2.37E+05
3.41E+09,24,2,4,23,19,-999
6.51E+09,32,2,4,23,20,4.03E+05
2.99E+09,28,1,4,23,17,3.53E+05
5.17E+09,19,2,3,23,20,4.73E+05
7.49E+09,18,1,3,23,20,3.10E+05
6.54E+09,22,2,3,23,17,2.84E+05
9.55E+09,23,2,4,23,22,3.21E+05
4.69E+09,34,2,4,23,21,3.52E+05
9.10E+09,25,2,4,23,20,3.44E+05
2.00E+09,42,2,4,23,19,4.31E+05
6.72E+09,35,2,5,23,21,2.49E+05
3.78E+09,22,1,3,23,19,1.01E+06
4.69E+09,30,1,4,23,19,2.89E+05
6.52E+09,33,1,4,23,18,3.98E+05
5.22E+09,21,2,-999,23,16,3.62E+05
7.06E+09,34,2,4,23,21,2.88E+05
9.84E+09,25,1,4,23,22,3.92E+05
7.38E+09,69,1,2,23,16,5.68E+05
9.64E+09,34,1,4,23,18,4.75E+05
4.76E+09,23,2,3,22,20,2.49E+05
1.77E+09,29,2,3,23,21,4.03E+05
1.04E+09,-999,-999,-999,23,18,3.33E+05
9.30E+09,30,2,4,23,14,3.28E+05
4.06E+09,25,1,3,23,18,3.11E+05
9.42E+09,31,2,3,23,17,3.15E+05
4.18E+09,23,2,-999,23,12,2.29E+05
2.55E+09,35,2,4,23,21,3.31E+05
7.26E+09,31,2,4,23,21,5.59E+05
4.20E+09,20,1,4,23,16,2.36E+05
3.27E+09,20,1,4,23,19,5.92E+05
5.08E+09,29,1,4,22,15,4.09E+05
1.10E+09,21,2,3,23,20,2.85E+05
6.65E+09,-999,-999,-999,19,14,3.83E+05
3.20E+09,62,1,3,23,18,4.77E+05
7.27E+09,22,2,4,23,18,3.83E+05
6.83E+09,23,1,4,23,20,3.52E+05
4.36E+09,34,1,4,23,19,3.55E+05
1.33E+09,24,1,4,22,14,3.65E+05
4.55E+09,36,2,4,23,22,2.91E+05
8.26E+09,19,1,4,20,10,2.67E+05
6.75E+09,33,1,-999,23,21,2.18E+05
8.61E+09,28,1,3,23,19,3.62E+05
3.18E+09,22,1,3,22,18,2.78E+05
6.43E+09,30,1,4,23,18,2.22E+05
1.08E+09,24,1,4,23,22,1.14E+06
1.57E+09,40,1,4,23,20,2.44E+05
8.72E+09,22,2,4,23,22,1.31E+06
6.98E+09,20,-999,4,23,18,2.19E+05
9.50E+09,29,2,4,23,17,5.01E+05
2.95E+09,34,2,4,23,20,6.11E+05
1.17E+09,39,2,3,22,20,4.15E+05
1.16E+09,19,2,4,23,20,4.69E+05
7.89E+09,21,1,4,23,20,2.48E+05
9.12E+09,16,1,3,23,17,3.59E+05
2.54E+09,17,2,3,23,16,2.91E+05
8.21E+09,39,2,4,23,20,3.21E+05
1.78E+09,29,2,4,23,21,3.47E+05
9.17E+09,37,2,4,23,22,2.86E+05
8.05E+09,23,2,3,23,19,3.59E+05
8.25E+09,25,2,4,23,13,4.82E+05
1.71E+09,21,1,3,23,17,6.24E+05
1.64E+09,19,2,3,23,20,4.47E+05
9.63E+09,23,1,4,22,17,3.64E+05
3.44E+09,35,2,5,23,20,2.72E+05
5.06E+09,35,2,4,23,17,5.47E+05
4.93E+09,36,1,4,23,19,4.97E+05
1.30E+09,28,2,4,22,15,3.42E+05
2.85E+09,30,1,5,23,22,3.60E+05
8.97E+09,32,2,4,23,20,2.84E+05
5.31E+09,50,2,5,23,20,2.91E+05
4.86E+09,26,2,4,23,15,2.21E+05
4.66E+09,22,1,4,23,17,3.41E+05
3.17E+09,35,1,3,23,19,3.84E+05
9.20E+09,28,2,4,23,19,4.35E+05
7.67E+09,29,2,4,23,20,3.76E+05
4.28E+09,20,2,3,23,17,2.47E+05
2.64E+09,30,2,4,19,13,2.88E+05
8.73E+09,20,2,4,23,19,2.52E+05
5.53E+09,38,1,5,23,19,3.89E+05
9.31E+09,14,1,3,23,19,3.00E+05
7.41E+09,29,2,4,23,21,4.12E+05
5.26E+09,23,1,4,23,16,6.85E+05
3.47E+09,20,2,3,23,22,3.66E+05
8.85E+09,24,2,4,23,22,4.18E+05
7.18E+09,23,2,4,23,22,3.74E+05
4.10E+09,24,1,1,23,21,3.70E+05
5.89E+09,16,1,3,22,14,3.16E+05
7.40E+09,25,2,4,23,21,3.32E+05
4.19E+09,52,2,4,23,19,2.42E+05
1.49E+09,29,1,4,23,21,4.06E+05
2.59E+09,22,2,4,23,19,7.99E+05
6.25E+09,19,2,3,23,20,2.45E+05
